X,Y,OBJECTID,reference,dateofocc,subreg,hostility_d,victim_d,description,hostilitytype_l,victim_l,navarea
-43.2000009996589,-22.8999999997657,444,1995-23,1995/01/06 00:00:00+00,24,ASSAILANTS,MERCHANT VESSEL,"BIMCO has received a report involving a container vessel berthed       at the Tecont container terminal at Rio de Janeiro.                                                                                           At 0145 hrs on 16 January 1995 the first officer observed a small      boat approaching the ship's port side. As he shouted at the boat       to stay away two armed men who had been hiding between containers      stowed on deck appeared and held the first officer at gunpoint.        The first officer managed to alert the seaman on duty, however         when he arrived at the scene the intruders also held him at            gunpoint, forcing the two to sit on the hatch coaming for about        one hour whilst a group of 10 to 15 persons pilfered the contents      of several containers which were then thrown onto the small boat       alongside.                                                                                                                                    The Master was advised of the problem at 0235 hrs and the police       were then informed by the ship agents. After the intruders had         left the shore watchmen claimed that he was unaware of any             anomalies, although several longshoremen passed the first officer      and crewman whilst they were being held at gunpoint without            reacting.                                                                                                                                     The police indicated that they would first arrive at the scene         after 0800 hrs in order to make a report.",1,5,V
-43.2000009996589,-22.8999999997657,445,1995-25,1992/01/11 00:00:00+00,24,assailants,merchant vessel,"BIMCO has received a report of piracy at the port of Rio de            Janeiro. In brief, the vessel was attacked whilst at anchorage on      11 January 1992. Five pirates assaulted the Master and 3rd             Officer and stole approximately US $6,000 in cash and personal         effects. Fortunately no member of the crew was injured.",1,5,V
-46.3166659996679,-23.9333320002473,446,1995-26,1992/02/13 00:00:00+00,24,assailants,merchant vessel,"BIMCO has received a report of piracy involving a vessel               discharging at Santos.                                                                                                                        The attack took place on 13 February 1992 between 0200 and 0400        hours, during which time pirates broke into two portholes in           order to gain entrance to two cabins wherein deck stores and           other supplies were stowed.                                                                                                                   The pirates stole 2 radios, clothing, boots, and a raincoat.           Other items were left behind as they could not be passed through       the portholes.                                                                                                                                The incident was discovered at 0600 hrs by a crewmember whilst         fetching items from the pilfered cabins.",1,5,V
-46.3166659996679,-23.9333320002473,447,1995-20,1994/12/26 00:00:00+00,24,ASSAILANTS,MERCHANT VESSEL,"A BIMCO member reports that at 1715 hrs on 24 December 1994 a          vessel arrived at Santos roads where she anchored about 15 miles       off the port. At 0230 hrs on 26 December ten men boarded the ship      and began to remove the contents of four containers, which they        lowered into their two boats alongside. Once the thieves were          detected by the ship's crew the alarm was sounded and the              intruders escaped onto their motor boats. A police patrol boat         which was in the vicinity began to chase the thieves who then          began to jettison the stolen cargo. Reportedly shots were              exchanged and the thieves aboard one of the boats were                 apprehended by military officers when they came ashore in the Bay      of Sao Vicente. Those aboard the second boat escaped. (This report     could be ASAM 95-0004.)",1,5,V
104.000000000111,1.00000000037767,448,1992-6,1992/02/11 00:00:00+00,71,Pirates,M/V DEVOTION,SINGAPORE-Anchorages                                                                                                                          110200L FEB 92 Vessel was boarded and robbed without the knowledge     of the Crew. Stolen were Dangerous Drugs and personal effects.         No injuries were reported.,1,5,XI
-44.0000000001783,-24.0000000004308,449,1992-7,1992/02/10 00:00:00+00,24,Pirates,M/V ANAND,Brazilian Sea Coast-vicinity Rio de Janeiro                                                                                                   10FEB92 Heavily armed pirates boarded M/V ANAND. Four casualties       reported. Stolen were money and radio equipment.,1,5,V
95.1866667003435,5.99500000028291,450,1992-9,1992/03/30 00:00:00+00,71,PIRATES,M/V PELANDER,"SINGAPORE-Strait of Malacca                                                                                                                   302100Z MAR 92 M/V PELANDER was attacked by armed men in a high        speed boat. Pirates were unable to reach accomodation ladder, being    repelled by ships ANTI-PIRATE watch. No injuries were reported.",1,5,XI
110.000000000305,10.9999999998017,451,1992-11,1991/08/26 00:00:00+00,93,UNKNOWN,M/V PETCHOMPOO,SOUTH CHINA SEA-Vicinity of Vietnam.                                                                                                          AUGUST 1991 M/V PETCHOMPOO REPORTED HER POSITION AS 180-MILES  EAST    OF HO CHI MINH CITY BEFORE BECOMING UNREPORTED. PIRACY IS SUSPECTED.   LOST ARE $4 MILLION AND CREW. NO DEMANDS REPORTED.,5,5,XI
105.000000000144,1.00000000037767,452,1992-13,1992/04/22 00:00:00+00,71,Pirates,AUSTRALIAN STAR,STRAIT OF SINGAPORE-Vicinity Horsborough Light.                                                                                               22APR92 nine armed pirates boarded the AUSTRALIAN STAR using a         grappling hook to gain access. Stolen were cash and personal           possessions. No injuries were reported.,1,11,XI
105.000000000144,1.00000000037767,453,1992-14,1992/04/24 00:00:00+00,71,Pirates,VALIANT CARRIER,"STRAIT OF SINGAPORE-Vicinity of Bintan Island.                                                                                                242200LAPR92 ten armed pirates boarded the VALIANT CARRIER unnoticed   despite illumination, piracy watch set, and additional precautions.    Stolen were $4000.00 cash and personal possessions. Injured were       the Captain's infant daughter, Captain's wife, Captain, and            Navigation Officer.",1,11,XI
104.000000000111,1.00000000037767,454,1992-15,1992/05/09 00:00:00+00,71,Pirates,M/V SWAN REEFER,"SINGAPORE-Vicinity Phillips Channel.                                                                                                          090100LMAY92 five armed pirates boarded M/V SWAN REEFER using a        high-powered fishing boat and line. Stolen were cash, liquor, and      personal possessions. No injuries were reported.",1,5,XI
107.333336000042,21.0000000001251,455,1992-16,1992/04/11 00:00:00+00,93,PIRATES,M/V WORLD ARETUS,"VIETNAM-Vicinity Cam Pha Roads                                                                                                                Early morning of 11 Apr 92 three pirates armed with knives boarded     M/V WORLD ARETUS, while ship was at anchor. The attack was             discovered and crew mobilized, which caused the pirates to flee with   mooring lines and other line. No injuries were reported.",1,5,XI
107.349998000083,-3.04999999961842,456,1992-17,1992/04/19 00:00:00+00,71,PIRATES,M/V MAERSK ASIA DECIMO,JAVA SEA-Vicinity Belitung Island.                                                                                                            190230G APR 92 five pirates armed with knives boarded M/V MAERSK       ASIA DECIMO. Stolen were cash and personal items. No injuries were     reported.,1,5,XI
119.999999999729,14.9999999999311,457,1992-21,1992/05/24 00:00:00+00,91,UNIDENTIFIED VESSEL,VILKOV,"PHILIPPINES.                                                                                                                                  241240Z MAY 92 RUSSIAN AMPHIBIOUS LANDING SHIP VILKOV maneuvered to    pass an unidentified vessel, which seemed to be a fishing seiner,      and was fired upon by automatic small arms. VILKOV returned fire       with a small-caliber gun. The attacking vessel ceased fire and         fled. No injuries were reported.",4,11,XI
91.7466659995884,22.2066670002815,458,1992-22,1992/05/05 00:00:00+00,63,PIRATES,M/V LIBERTY SPIRIT,BANGLADESH-Bay Of Bengal-Approaches to Karnaphuli River.               050400FMAY92 upon approach to anchorage Pirates armed with knives      were repelled from stern. This incident was repeated 090700FMAY92.     No injuries were reported.,1,5,VIII
3.38666699990665,6.31333400015455,459,1992-23,1992/08/18 00:00:00+00,57,Pirates,M/V LILAS,NIGERIA-GULF OF GUINEA-LAGOS.                                          180230ZAUG92 M/V LILAS was attacked at anchor. Stolen were two coils   of mooring line from aft capstan/wildcat. No injuries were reported.,1,5,II
104.783333000406,1.26666699998196,460,1992-5,1991/11/21 00:00:00+00,71,Pirates,M/V SEA KITTIE,"SINGAPORE-Eastern Approaches to Singapore Straits.                                                                                            210145L OCT 91 vessel was boarded 12 1/2 miles east of Binten Island   by five armed men with knives and a revolver. The Pirates were         educated, professional and well trained team  who spoke English.       Stolen were $30,000 and personal effects. No injuries were reported.",1,5,XI
-43.000000000146,-23.1666660002232,461,1991-22,1991/07/03 00:00:00+00,24,Pirates,M/V GOOD FAITH,"BRAZIL, SOUTHERN COAST-Vicinity Copacabana Beach                                                                                                On 03JUL91, nine armed pirates boarded M/V GOOD FAITH during hours   of darkness. Stolen were rifles, ammunition, and $11,127. The pirates  showed no interest in the ship or its cargo.                             The International Federation of Mariners has recognized the risk     and danger of piracy in this region.",1,5,V
147.13333099984,-9.46666599987014,462,1998-62,1998/10/10 00:00:00+00,73,PIRATES,MA FOROE,"THE LOCAL CRUISE BOAT IN PORT MORESBY HARBOR, PAPUA NEW GUINA WAS      BOARDED DURING THE NIGHT OF 10-11 OCT. 150 PEOPLE WERE ROBBED. FIVE    MEN ARMED WITH KNIVES BOARDED FROM A SMALL BOAT AND THREATENED,        PUNCHED AND STRUCK PASSENGERS WITH BOTTLES WHILE TAKING MONEY AND      PERSONAL VALUABLES. NO SERIOUS INJURIES REPORTED.",1,11,X
-58.1666679996487,6.83333299980148,463,1998-63,1998/11/09 00:00:00+00,24,pirates,RUGIA,"A Maltese-flag bulk carrier was boarded by five thieves while at       Golden Grove Anchorage, on the Demerara River, Georgetown, Guyana.     The intruders were spotted by the third mate who sounded the alarm,    and the crew mustered on the bridge. Fearing the thieves might be      armed, all access to the accommodation were secured. The captain       called Georgetown lighthouse authorities seeking police assistance,    but no police or authorities attended. 440 liters of paint and some    mooring line were taken. The intruders left in small motorboats.       Shortly after the first incident a second boarding was attempted       but abandoned when the alarm was sounded and flares were fired.",1,11,IV
-76.7833329997093,17.9666670004321,464,1998-56,1998/09/15 00:00:00+00,26,PIRATES,NELVANA,"A VANUATU-FLAG BULK CARRIER WAS ROBBED WHILE ALONGSIDE A BERTH AT      BRITISH COAL TERMINAL, KINGSTON, JAMAICA AT 0300 LMT. VESSEL WAS       BOARDED FROM A MOTORBOAT BY WAY OF THE FORWARD MOORING LINES. 1,200    LITERS OF PAINT, AN ELECTRIC HOSE CUTTER, AND TWO SHEETS OF            PLYWOOD WERE STOLEN. THEY WERE DETECTED AND ESCAPED BY THEIR MOTOR     BOAT. AN ALARM WAS SOUNDED AT 0405. SHIP NOTIFIED HARBOR POLICE AT     0450. POLICE ARRIVED ALONGSIDE AT 0600.",1,11,IV
0.016666999716733,5.61666700007765,465,1998-44,1998/07/22 00:00:00+00,57,PIRATES,M/V AACHEN,"A GERMAN CONTAINERSHIP WAS BOARDED AT ANCHOR OFF TEMA, GHANA.          A WATCHMAN WAS HELD AT GUNPOINT WHILE PAINT AND A MOORING LINE WERE    STOLEN.",1,5,II
78.1666639999024,8.80000000027019,466,1998-45,1998/07/12 00:00:00+00,63,PIRATES,PEARL LUCK,INDIAN FLAG BULK CARRIER WAS ROBBED AT TUTTICORIN ANCHORAGE BY         THIEVES WHO BOARDED FROM A MOTOR BOAT. THREE MOORING LINES AND         360 LITERS OF PAINT WERE STOLEN. THE THIEVES THREATENED THE CREW WITH  IRON BARS BEFORE ESCAPING. THE INCIDENT WAS REPORTED AND LOCAL POLICE  RECOVERED SOME OF THE STOLEN GOODS.,1,11,VIII
91.8166659995817,22.3166679996746,467,1998-46,1998/07/16 00:00:00+00,63,PIRATES,ARKTIS CRYSTAL,"DANISH FLAG CARGO SHIP REPORTED BEING ATTACKED TWICE WHILE ALONGSIDE   ITS BERTH AT CHITTAGONG, BANGLADESH. BOTH ATTACKS TOOK PLACE IN THE    AFTERNOON BY APPROACHING THE SHIP FROM BENEATH THE PIER. IN THE FIRST  ATTACK THE INTRUDERS FLED AFTER THE SHIP'S CREW FIRED A DISTRESS       FLARE. THE SECOND ATTEMPT INVOLVED JUMPING INTO THE WATER ALONGSIDE    THE SHIP AND TRYING TO REMOVE ITS ANTI-CATHODIC ZINC ANODES. LOCAL     POLICE REPORTEDLY CONFISCATED THE THIEVES' BOATS ALTHOUGH THE          PERPETRATORS ESCAPED.",1,11,VIII
-70.0166699996295,18.4166660000858,468,1998-47,1998/07/31 00:00:00+00,25,PIRATES,NICKOLAS,MALTESE-FLAG BULK CARRIER WAS ROBBED TWICE AT RIO HAINA ON 31 JULY     AND 3 AUGUST. THIEVES STOLE SURVIVAL AND RESCUE GEAR FROM A LIFERAFT.  PORT SECURITY GUARDS WERE ON BOARD AS REQUIRED.,1,11,IV
117.666666699596,4.08333330031098,469,1998-48,1998/08/11 00:00:00+00,72,PIRATES,VIRGIN PEARL,"TWENTY-TWO PASSENGERS AND CREW OF THE PHILIPPINE-FLAG INTER-ISLAND     CARGO SHIP WERE BEING HELD IN NUNUKAN TIMUR, BORNEO.                   THE PIRATES ARE DEMANDING A RANSOM OF $550,000.                        PRESIDENT ESTRADA HAS RULED OUT THE PAYMENT OF ANY MONEY AND SAID THE  PHILIPPINES WOULD ASK THE MALAYSIAN AUTHORITIES FOR HELP IN RESCUING   THE HOSTAGES. THE SHIP HAD EARLIER BEEN FEARED TO HAVE CAPSIZED IN     HEAVY SEAS ON 4 APRIL OFF BALUT ISLAND IN SARANGGANI BAY, TWO BODIES   WERE RECOVERED.",1,11,XI
104.000000000111,1.16666700024854,470,1998-49,1998/08/05 00:00:00+00,71,PIRATES,FU TAI,"A 711-TON BELIZE-FLAG CARGO SHIP WAS HIJACKED BY PIRATES FROM          BATU AMPAR,BATAM,INDONESIA. THE CURRENT LOCATION IS UNKNOWN AND ALL    SIGHTINGS ARE TO BE REPORTRED IMMEDIATELY TO THE PIRACY CENTER IN      KUALA LUMPUR. TEL: (603) 201-0014; FAX (603) 238- 5769;                TELEX MA 31880 IMBPCI.",1,11,XI
80.8166660001253,9.26666600019462,471,1998-50,1998/08/14 00:00:00+00,63,TERRORIST,PRINCESS KASH,"A BELIZE-FLAG CARGO SHIP ENROUTE FROM COLOMBO TO POINT PEDRO IN        JAFFNA WAS HIJACKED BY GUERILLAS OF THE LIBERATION TIGERS OF TAMIL     EELAM (LTTE). THE CREW CONSISTING OF 17 INDIANS AND 4 SRI LANKANS      WERE HELD HOSTAGE UNTIL 18 AUGUST WHEN RELEASED VIA RED CROSS          INTERVENTION. LTTE SOURCES REPORTED THE SHIP HAD BEEN STOPPED FOR      INSPECTION AFTER STRAYING INTO WATERS UNDER THEIR CONTROL.             THE SRI LANKAN AIR FORCE BOMBED THE SHIP AFTER THE NAVY GAVE ORDERS    FOR ALL ON BOARD TO ABANDON SHIP. THE VESSEL WAS ANCHORED OFF          MULLAITIVU(09-16N,080-49E) A STRONGHOLD OF THE TAMIL REBELS.           ALL VESSELS ARE INSTRUCTED TO KEEP A MINUMUM DISTANCE OF 50NM WHEN     TRAVELING TOWARDS THE NORTH OF THE ISLAND. ON 8 OCTOBER THE U.S.       DEPT. OF STATE DESIGNATED THE LTTE AS A FOREIGN TERRORIST              ORGANIZATION.",6,11,VIII
-79.8833332999133,-2.20000000008554,472,1998-51,1998/08/24 00:00:00+00,22,PIRATES,CSAV RUNGUE,A German-flag container ship was attacked while in the outer           Anchorage at Guayaquil at 0115 local time. The ship's crew detected    The intrusion and the would-be robbers escaped in small boats.         Nothing was reported stolen and none of the crew were injured.,1,11,XII
-43.1666680000629,-22.8999999997657,473,1998-52,1998/08/27 00:00:00+00,24,PIRATES,HOPE,"A CYPRIOT-FLAG TANKER WAS BOARDED WHILE AT BERTH IN RIO DE JANEIRO AT  0345 LMT. SEVEN PERSONS IN BOILER SUITS ARMED WITH AUTOMATIC HANDGUNS  AND RIFLES, FORCED 2 CREWMEN TO THE MASTERS CABIN. THE THIEVES WANTED  TO KNOW IF THE SHIP HAD COME FROM THE UNITED STATES, APPARENTLY        INTENDING TO TAKE CASH FROM THE SAFE AND CREW. UPON LEARNING THE SHIP  HAD BEEN AT SEA FOR WEEKS AT AN OFFSHORE OIL FIELD, THEY TOOK TWO      WALKIE-TALKIES AND BINOCULARS. THE 2 CREW HOSTAGES WERE LOCKED IN A    LIFEJACKET LOCKER BEFORE BEING FOUND BY A SEARCH PARTY TWENTY-FIVE     MINUTES LATER.THE INCIDENT TOOK PLACE DESPITE PREVENTIVE ANTI-PIRACY   MEASURES IMPLEMENTED BY THE MASTER, INCLUDING 3 ADDITIONAL WATCHMEN,   AND SECURING THE ACCOMMONDATION DOORS.",1,11,V
-80.0000000004432,-30.0833332995618,474,1997-4,1996/05/08 00:00:00+00,22,ASSAILANTS,MERCHANT VESSEL,"PERU:                                                 M/V Isla Bartolome, Bahamian flagged, 13,237 gross tons, general cargo, arrived at Callao Anchorage on 8 May 1996 0130 local and was anchored as per agent's instructions waiting for authorities. The crew of the vessel established the security watch as required by local regulation. At 0220 local four men were found on the forecastle deck stealing a coil of mooring rope. When the crew was alerted, the thieves jumped overboard with the rope. Port authorities were notified immediately by VHF radio. The patrol boat arrived at 0330 and the ship's master protested to the local authorities handling of  the matter.",1,5,XV
81.6500000003329,8.48333330027339,475,1996-28,1996/03/30 00:00:00+00,63,ASSAILANTS,MERCHANT TANKER,"Sri Lanka                                                                                                                                     Tamil Tiger rebels sank a Navy boat during an assault on a sea convoy  on 30 March 1996. A sea tiger suicide squad rammed their explosive     filled boat into a Dvora fast attack craft off the northeastern        coast. Ten sailors, including two officers, were killed.               Approximately 12 rebel boats conducted the strike on the convoy. Air   Force MI-24 helicopter gunships and Pucara ground attack aircraft      were called in to help rebuff the attack.",1,9,VIII
45.4166666997322,1.91666669967441,476,1996-20,1995/10/23 00:00:00+00,61,ASSAILANTS,EW COOK,Somalia                                                                                                                                       A speedboat mounted with a heavy machine gun fired upon a vessel at    El-Ma'an port 30km northeast of Mogadishu. The shooting forced the     ship to cease unloading livestock and to remove itself from harm's     way by anchoring out to sea. Reporting from late November suggests     that the Panamanian-Flagged refrigerated cargo ship EW COOK may have   been the victim ship. The vessel reported its intent to effect         repairs to damage sustained by gunfire while in Mogadishu in October.,1,11,VIII
41.5000000003384,17.0999999997292,477,1996-21,1995/12/06 00:00:00+00,62,ASSAILANTS,KELLY MARIE,Southern Red Sea                                                                                                                              An unknown assailant twice fired upon U.S. flagged yacht Kelly Marie   while anchored off the Hanish Islands in the Southern Red Sea. The     yacht issued a distress which the USS Monterey picked up and relayed.  U.S. officials contacted the Yemeni military and foreign ministry to   clear up any misunderstanding as to the identity of the yacht. Kelly   Marie reported no injuries and safely departed the area 12/07/95.,1,11,IX
39.7666667004038,41.0166666997698,478,1996-22,1996/01/16 00:00:00+00,55,ASSAILANTS,MERCHANT VESSEL,"Turkey                                                                                                                                        A group of armed Chechen sympathizers hijacked Panamanian-flagged,     Passenger/Ro-Ro cargo/ferry avrasya at the Turkish port of Trabzon.    The terrorists diverted the ferry from it's scheduled port of call,    Sochi, Russia, to a course heading for Istanbul. The pro-Chechen       activists stated that they had explosives and threatened to blow up    themselves and the hostages. After four days, the four gunmen          surrendered peacefully, without a shot being fired. Further            investigation revealed an additional five hijackers still on the       ferry. All nine were apprehended, are being detained in Istanbul,      and will stand trial in Turkey. Within ten hours of the conclusion of  the hijacking, Avrasya was enroute back to her home waters in the      Eastern Black sea.",1,5,III
110.750000000105,12.1500000003335,479,1996-23,1996/02/24 00:00:00+00,93,ASSAILANTS,MERCHANT VESSELS,"Vietnam-Thailand                                                                                                                              Vietnam accused Thailand of trespassing in its territorial waters and  seizing local fishing vessels along with the crews on 24 February      1996. The Vietnam news agency reported that approximately 40 Thai      fishing vessels, escorted by Naval Vessels, entered an area off the    southern Vietnamese coast on 16 February 1996 and confiscated some     local fishing boats. Thailand impounded two additional vessels and     crews on 18 February 1996. A report in a Thai newspaper accused the    Vietnamese vessels of engaging in piracy. The Vietnamese rejected      this assertion and demanded the immediate return of the ships.         Vietnam and Thailand have overlapping offshore claims as a result of   the 1977 and 1988 unilateral announcements by both countries of their  exclusive economic zones.",1,5,XI
122.104999999784,6.75499999969594,480,1996-24,1996/03/03 00:00:00+00,92,ASSAILANTS,MERCHANT VESSEL,"Philippines                                                                                                                                   Pirates killed nine of ten crew members and seized the fishing vessel  identified as MN-3 Normina off the Basilian Island in the southern     Philipines, the military police said on 3 March 1996. Four gunmen in   two speedboats shot the crew and towed the fishing vessel to an        unknown destination. Reports did not specify how the tenth victim      endured.",1,5,XI
53.9833333003959,26.2166666996509,481,1996-25,1995/11/27 00:00:00+00,62,ASSAILANTS,MERCHANT TANKER,"Iran                                                                                                                                          Charterers of the Honduran-flagged ocean tug Negin (Of the Buoy        Bandar Shipping Agency) reported the vessel and its $700,000 (US)      cargo was missing 27 November 1996. On 13 November 1996 the master     reported the vessel developing engine trouble and in need of urgent    repair. The charterer has not received further communication from the  vessel. On 15 November 1996, the Buoy Bandar Shipping Agency informed  the charterer the vessel was being repaired off Larak Island, Iran.    Private attempts by the charterer to locate the vessel and re-contact  the shipping agency have failed. Further investigation revealed        Bandar Abbas port authorities took port clearence on the vessel 11     November 1996 for India.",1,9,IX
-43.2000009996589,-22.8999999997657,482,1995-14,1994/12/31 00:00:00+00,24,ASSAILANTS,MERCHANT VESSEL,"A BIMCO member reports that on 31 December 1994 a tanker berthed       alongside at Rio de Janeiro was boarded by a gang of six men and       one woman, all armed.                                                  They boarded from the harbour side at 0330 hrs and took                the Chief Officer hostage as he was verifying the lines aft,           taking him then to the accommodation where they woke the other         officers and the Master. The thieves then proceeded to take            personal belongings, watches, radios, cash, and the bonded store       of cigarettes, wines and spirits. These items were loaded on           board a motorboat within the two hour duration of the attack.                                                                                 Although a call was immediately made to the local harbour police       and the harbour master, neither responded.",1,5,V
-43.2000009996589,-22.8999999997657,483,1995-15,1995/02/07 00:00:00+00,24,ASSAILANTS,MERCHANT VESSEL,"A BIMCO member reports that a tanker berthed at the Shell              Terminal at Rio de Janeiro was attacked by eight armed men at          around 0300 hours on 7 February.  The thieves arrived by boat          and boarded via the terminal's quay, overcoming one terminal           guard and then assembling all crew in the officers' Mess Room.                                                                                The attackers ransacked all cabins, taking TV sets, radios,            jewelry, cash, VHF radios, binoculars and other equipment.             Fortunately there were no injuries to crew members reported.                                                                                  After the attack, vessel and Terminal staff attempted to notify        the Navy Patrol and Pilot Station of the attack.  There was no         response from either party.",1,5,V
39.2833329996369,-6.83333300001016,484,1995-16,1994/12/27 00:00:00+00,61,ASSAILANTS,MERCHANT VESSEL,"A BIMCO member reported that at 0100 hrs on 27 December 1994, a        total of 20 armed thieves boarded their vessel at Dar es Salaam        outer anchorage.  The thieves opened one container and stole one       car tire and damaged one bus before being repelled by the crew.        One crew member was wounded in the arm by a knife during the           attack.",1,5,VIII
41.999999999905,-13.0000000000751,485,1995-13,1995/01/28 00:00:00+00,61,ASSAILANTS,MERCHANT VESSEL,"A BIMCO member reports that on 28 January 1995 at 0400 hrs his         vessel was boarded by several thieves at the anchorage Dar es          Salaam. As the Master was aware of such problems at Dar es Salaam      as reported in the BIMCO Weekly News, precautions had been taken       including the keeping of a strict watch and all doors to the           accommodation, storage etc., had been locked. As soon as the           intruders were spotted on board the port authorities were              notified via VHF.                                                      As soon as this was done the attackers fled, leading the master        to conclude that the attackers had been monitoring the VHF             channels.",1,5,VII
-79.8666690003066,-2.20000000008554,486,1995-17,1995/02/24 00:00:00+00,22,ASSAILANTS,MERCHANT VESSEL,"A BIMCO owner member has reported that one of the company's            vessels was involved in two security incidents in the port of          Guayaquil. In the early morning hours of 24 February, the              wheelhouse door and radio room door were forced open and items         of equipment stolen from the radio room.                                                                                                      Prior to departure, the vessel's crew carried out a stowaway           search without result. A further search revealed two stowaways         hidden in a ventilator in cargo hold No. 3. The master was able        to disembark the stowaways in the pilot boat.                                                                                                 During previous calls at Guayaquil, stowaways had been found           hidden in containers, and the master had therefore implemented         strict security procedures.",1,5,XII
39.2833329996369,-6.83333300001016,487,1995-18,1995/01/13 00:00:00+00,61,ASSAILANTS,MERCHANT VESSEL,"A BIMCO member reports an incident which involved a vessel             awaiting berth whilst anchored off Dar es Salaam. On 13 January        at 0400 hrs robbers on board a speedboat attempted to board the        ship, however the crew was able to push them overboard. Despite        the quick action of the crew the thieves managed to steal one          mooring rope.",1,5,VIII
39.2833329996369,-6.83333300001016,488,1995-19,1994/12/03 00:00:00+00,61,ASSAILANTS,MERCHANT VESSEL,"A BIMCO member reports that at 0030 hrs on 3 December 1994 a           vessel anchored at Dar es Salaam roads to await pilots, during         which time 2 seaman were assigned to keep watch. At 0200 hrs           intruders were discovered on board and the Master and crew were        alerted. The pirates then escaped in a small motorboat alongside.      Inspections afterwards revealed that two containers had been           opened and their contents had been pilfered.",1,5,VIII
-79.8433332996602,-2.73333329962162,489,1995-1,1994/10/20 00:00:00+00,22,PIRATES,SEA WIND,"The Greek flag ship sea wind had departed the load berth in            Guayaquil.  During manuvering while all crew was standing by           Fore and aft, a small boat came along side hold no.4 from the          Sea side. Six persons had boarded the vessel and opened one            Container on deck.  Crew alerted but boarders departed vessel          Before they could be apprehended.",1,11,XII
103.641666699659,1.06666670014152,490,1991-23,1991/08/04 00:00:00+00,71,Pirates,S/T ASPEN,"SINGAPORE- vicinity of Phillips Channel Fairway Buoy                                                                                          040230AUG91 the S/T ASPEN was boarded by pirates, about 1-nm NNW of    Phillips Channel, in international waters. Stolen were $14,500 and     small effects. No injuries reported.",1,11,XI
51.2333340002043,11.8500000002339,491,1991-24,1991/08/06 00:00:00+00,62,Pirates,M/V VALDORA,"GULF OF ADEN- Vicinity of Cape Guardafui                                                                                                      061245ZAUG91, Vessel was attacked by Pirates on a ""gun boat"" about     1.5-nm NW of Cape Guardafui. Ship's rockets repelled the attack.       No property stolen or casualties reported.",1,5,VIII
120.349997999604,14.2000000002649,492,1991-30,1991/07/30 00:00:00+00,91,Pirates,Phillipino Navy,PHILIPPINES- Maguindanao Province                                                                                                             30JUL91 a Phillipino Naval Patrol Boat was attacked by heavily armed   pirates 850 km south of Manilla. Seven sailors missing in action.,1,11,XI
105.49999999971,3.2416667001894,493,1991-31,1991/09/11 00:00:00+00,71,PIRATES,M/V CAPE EDMONT,"SINGAPORE-Vicinity Kepulaun Anambas Islands                                                                                                      111605ZSEP91  Pirates approached ship from port quarter, using      wood hull-30' utility craft. Boarding repelled by illumination and     fire hoses.",1,5,XI
103.716666699909,1.08333330021395,494,1991-37,1991/09/11 00:00:00+00,71,Pirates,M/V RANGER,"SINGAPORE STRAITS-Vicinity Phillips Channel.                                                                                                  112315LSEP91 five armed Indonesian Pirates managed to board            M/V RANGER with piracy counter-measures in place. The Bridge           Watch was overcome and the Master forced to open the ship's            safe. The Pirates escaped with $23,000 Dollars. No casualties          were reported.",1,5,XI
103.716666699909,1.08333330021395,495,1991-38,1991/09/24 00:00:00+00,71,Pirates,LNG GEMINI,"SINGAPORE STRAITS-Vicinity Phillips Channel.                                                                                                  240245LSEP91  LNG GEMINI was unsuccessfully boarded by Pirates,        due to immediate action on the part of the Bridge Watch, while         piloting north in the Phillips Channel.",1,9,XI
110.000000000305,9.99999999976939,496,1991-39,1991/09/17 00:00:00+00,93,PIRATES,VIETNAMESE AUTHORITIES,"ANTI-PIRACY OPERATIONS IN THE GULF OF THAILAND.                        17 SEP 91 Vietnamese authorities have ""broken up"" a pirate operation involving Thai and Vietnamese pirates in the Gulf of Thailand. Due to the increasing number of attacks against fishing and Cargo vessels, Thai anti-piracy laws will now carry the death    penalty. Navy patrols of the area have been increased. Caution is advised when transiting this area.",1,13,XI
-2.33333300031433,35.8333319997939,497,1991-21,1991/06/07 00:00:00+00,52,Algerian Patrol Vessel,Spanish Fishing Trawler,"W. MEDITERRANIAN-COAST OF ALGERIA-VICINITY CAP DE TROIS FOURCHES                                                                                 07JUN91 Spanish Trawler ENMANUEL was fired upon by an Algerian      Patrol Vessel, killing crewman Jose Salmeron of Almeria, Spain.        The attack took place in International Waters, 64-miles SW Cabo        de Greta.(See also 91-0019)",2,4,III
49.4999999996978,11.5000000002676,498,1991-40,1991/10/18 00:00:00+00,62,SOMALIAN AUTHORITIES,FRENCH CARGO VESSEL,SOMALIA- Vicinity Cap Gardafui                                          18OCT91 a French cargo vessel was stopped by Somalian Authorities     within the Territorial waters of Somalia. This incident was similar    to past French shipping experiences where extreme force was used.       Mariners are advised to use caution when transiting waters adjacent   to or in Somalian Territorial Limits.,2,3,IX
107.000000000208,-0.99999999968702,499,1991-42,1991/11/05 00:00:00+00,71,Pirates,M/V TNT CAPRICORNIA,"SOUTH CHINA SEA-Vicinity of Singapore (350 miles).                                                                                            Early 05NOV91 Pirates boarded the M/V TNT CAPRICORNIA.                 Stolen was $15,000 in paper money only. No injuries were               reported and the vessel was permitted to continue her                  voyage.",1,5,XI
